item_idx	slot	url	bytes	status	detail
68	0	https://m.media-amazon.com/images/I/51H-pXup-sL._AC_SL1050_.jpg	37004	ok	
67	0	https://m.media-amazon.com/images/I/51ckrmU52uL._AC_SL1500_.jpg	50714	ok	
46	0	https://m.media-amazon.com/images/I/51hiescOAdS._AC_SL1500_.jpg	31823	ok	
53	0	https://m.media-amazon.com/images/I/61ggwQPt-bL._AC_SL1500_.jpg	47152	ok	
55	0	https://m.media-amazon.com/images/I/61gR94b2LyS._AC_SL1248_.jpg	80391	ok	
72	0	https://m.media-amazon.com/images/I/41FK733M6FL._AC_.jpg	11954	ok	
71	0	https://m.media-amazon.com/images/I/319V0B7GEYL._AC_.jpg	4960	ok	
66	0	https://m.media-amazon.com/images/I/711VXmlszcL._AC_SL1500_.jpg	120030	ok	
74	0	https://m.media-amazon.com/images/I/41XBMDXPJCL._AC_.jpg	14829	ok	
45	0	https://m.media-amazon.com/images/I/71CnWOTOxZL._AC_SL1500_.jpg	54289	ok	
79	0	https://m.media-amazon.com/images/I/41zG9cbaCwL._AC_.jpg	12161	ok	
40	0	https://m.media-amazon.com/images/I/71lwbuhOqEL._AC_SL1500_.jpg	151521	ok	
42	0	https://m.media-amazon.com/images/I/81zJqJIDy6L._AC_SL1500_.jpg	147980	ok	
65	0	https://m.media-amazon.com/images/I/61K2VcMG85L._AC_SL1500_.jpg	61833	ok	
64	0	https://m.media-amazon.com/images/I/61+hd5lHhXL._AC_SL1200_.jpg	83921	ok	
63	0	https://m.media-amazon.com/images/I/81kAjjOwiAL._SL1500_.jpg	285534	ok	
56	0	https://m.media-amazon.com/images/I/81Z0EPAzNZL._AC_SL1200_.jpg	251383	ok	
51	0	https://m.media-amazon.com/images/I/41DPTKTM2ML._AC_.jpg	20703	ok	
73	0	https://m.media-amazon.com/images/I/51D3DF9WEGL._AC_.jpg	20587	ok	
44	0	https://m.media-amazon.com/images/I/71IYPaGCUhL._AC_SL1500_.jpg	93225	ok	
76	0	https://m.media-amazon.com/images/I/71MbIVto4zL._AC_SL1395_.jpg	120293	ok	
75	0	https://m.media-amazon.com/images/I/91YKeTRqceL._AC_SL1500_.jpg	211844	ok	
77	0	https://m.media-amazon.com/images/I/71PRvecnZOL._AC_SL1500_.jpg	117863	ok	
57	0	https://m.media-amazon.com/images/I/915cV99nqgL._AC_SL1500_.jpg	368720	ok	
83	0	https://m.media-amazon.com/images/I/41g72xOYLwL._AC_.jpg	22861	ok	
43	0	https://m.media-amazon.com/images/I/81Smu2sdPJL._SL1500_.jpg	166876	ok	
82	0	https://m.media-amazon.com/images/I/71CoapisZNL._AC_SL1500_.jpg	94954	ok	
84	0	https://m.media-amazon.com/images/I/31j5VbCQmHL._AC_.jpg	12992	ok	
80	0	https://m.media-amazon.com/images/I/81LvtwsViyL._AC_SL1500_.jpg	148005	ok	
69	0	https://m.media-amazon.com/images/I/61oOhMzpbeL._AC_SL1500_.jpg	65637	ok	
59	0	https://m.media-amazon.com/images/I/81hWyL3HXPL._AC_SL1000_.jpg	237113	ok	
61	0	https://m.media-amazon.com/images/I/71viMKq-IgL._AC_SL1400_.jpg	153867	ok	
85	0	https://m.media-amazon.com/images/I/71yBMf3aOvL._AC_SL1500_.jpg	90231	ok	
87	0	https://m.media-amazon.com/images/I/71WLRmelYSL._AC_SL1500_.jpg	91875	ok	
78	0	https://m.media-amazon.com/images/I/91uTgx5QiDL._AC_SL1500_.jpg	191875	ok	
81	0	https://m.media-amazon.com/images/I/71p5aaJzKnL._AC_SL1500_.jpg	94957	ok	
91	0	https://m.media-amazon.com/images/I/71LiypFF0sL._AC_SL1500_.jpg	93236	ok	
88	0	https://m.media-amazon.com/images/I/81ST74AMQiL._AC_SL1500_.jpg	142981	ok	
54	0	https://m.media-amazon.com/images/I/91g5-CzviYL._AC_SL1500_.jpg	296342	ok	
70	0	https://m.media-amazon.com/images/I/71Vj8O6-YPL._AC_SL1500_.jpg	147759	ok	
58	0	https://m.media-amazon.com/images/I/91HT+OfpEkL._AC_SL1500_.jpg	456076	ok	
94	0	https://m.media-amazon.com/images/I/61UIF1DlhzS._AC_SL1000_.jpg	57238	ok	
103	0	https://m.media-amazon.com/images/I/713kg-ReUBL._AC_SL1500_.jpg	75746	ok	
95	0	https://m.media-amazon.com/images/I/817-eFO+eML._AC_SL1500_.jpg	136959	ok	
100	0	https://m.media-amazon.com/images/I/61CnOEMHboL._AC_SL1200_.jpg	87869	ok	
92	0	https://m.media-amazon.com/images/I/81hgwynM4AL._AC_SL1500_.jpg	229305	ok	
102	0	https://m.media-amazon.com/images/I/61Dnl1WUDbL._AC_SL1200_.jpg	60031	ok	
109	0	https://m.media-amazon.com/images/I/71sjrhOFg2L._AC_SL1500_.jpg	93236	ok	
93	0	https://m.media-amazon.com/images/I/71WDrVypnDL._AC_SL1200_.jpg	95587	ok	
110	0	https://m.media-amazon.com/images/I/71Cj6JWXYWL._AC_SL1500_.jpg	79439	ok	
99	0	https://m.media-amazon.com/images/I/61NBrHod2nL._AC_SL1200_.jpg	112684	ok	
96	0	https://m.media-amazon.com/images/I/817-eFO+eML._AC_SL1500_.jpg	136959	ok	
106	0	https://m.media-amazon.com/images/I/81-qumVAjzL._AC_SL1500_.jpg	220407	ok	
86	0	https://m.media-amazon.com/images/I/81wPN8fjIaL._AC_SL1500_.jpg	158416	ok	
98	0	https://m.media-amazon.com/images/I/81V9bhc7dUL._AC_SL1500_.jpg	145858	ok	
107	0	https://m.media-amazon.com/images/I/61Pb1VeHTCL._SL1500_.jpg	108697	ok	
116	0	https://m.media-amazon.com/images/I/51BoIoV7mYL.jpg	36048	ok	
105	0	https://m.media-amazon.com/images/I/61g0Ses4PgL._AC_SL1200_.jpg	110065	ok	
97	0	https://m.media-amazon.com/images/I/817-eFO+eML._AC_SL1500_.jpg	136959	ok	
108	0	https://m.media-amazon.com/images/I/71jGQYNzdtL._SL1300_.jpg	241512	ok	
104	0	https://m.media-amazon.com/images/I/616fNGvsBFS._AC_SL1200_.jpg	75290	ok	
60	0	https://m.media-amazon.com/images/I/81kjhv9CKZL._SL1000_.jpg	393811	ok	
111	0	https://m.media-amazon.com/images/I/91C4AY-NGLL._AC_SL1500_.jpg	194381	ok	
114	0	https://m.media-amazon.com/images/I/71YHZiFRVbL._AC_SL1500_.jpg	139161	ok	
101	0	https://m.media-amazon.com/images/I/71gTkHiQcoL._AC_SL1500_.jpg	82374	ok	
126	0	https://m.media-amazon.com/images/I/21ebXpTi2UL._AC_SL1000_.jpg	5084	ok	
122	0	https://m.media-amazon.com/images/I/41oYXGM0KZL._AC_SL1000_.jpg	20969	ok	
117	0	https://m.media-amazon.com/images/I/51Dr6RSIa1L._AC_SL1500_.jpg	45822	ok	
124	0	https://m.media-amazon.com/images/I/61B9MCaAKPL._SL1500_.jpg	36274	ok	
90	0	https://m.media-amazon.com/images/I/81IefmuQnIL._AC_SL1500_.jpg	145302	ok	
127	0	https://m.media-amazon.com/images/I/51wn3-C402L._AC_SL1000_.jpg	41859	ok	
115	0	https://m.media-amazon.com/images/I/51RsklcJIAL._AC_.jpg	28939	ok	
131	0	https://m.media-amazon.com/images/I/511gn20gduL._AC_SL1000_.jpg	33077	ok	
128	0	https://m.media-amazon.com/images/I/51QJFzOZpeL._AC_SL1000_.jpg	51220	ok	
123	0	https://m.media-amazon.com/images/I/61tSx-rOUjL._AC_SL1000_.jpg	73809	ok	
129	0	https://m.media-amazon.com/images/I/6134afRHhaL._AC_SL1500_.jpg	46985	ok	
137	0	https://m.media-amazon.com/images/I/41h5FRCay-L._AC_.jpg	8948	ok	
113	0	https://m.media-amazon.com/images/I/81OK5gAgDKL._AC_SL1500_.jpg	73905	ok	
136	0	https://m.media-amazon.com/images/I/41h5FRCay-L._AC_.jpg	8948	ok	
135	0	https://m.media-amazon.com/images/I/51b4QqkNczL._SL1000_.jpg	47760	ok	
118	0	https://m.media-amazon.com/images/I/71QLF1ccCHL._AC_SL1215_.jpg	85817	ok	
142	0	https://m.media-amazon.com/images/I/41g9bXv4ofL._AC_.jpg	13445	ok	
112	0	https://m.media-amazon.com/images/I/51AhZ+EMUVL._SL1200_.jpg	51840	ok	
133	0	https://m.media-amazon.com/images/I/61Vqci-bTKL._AC_SL1500_.jpg	51777	ok	
120	0	https://m.media-amazon.com/images/I/51Oi4PDHAXL._SL1000_.jpg	49184	ok	
134	0	https://m.media-amazon.com/images/I/61jsC2ns6-L._AC_SL1500_.jpg	51922	ok	
130	0	https://m.media-amazon.com/images/I/61XjP2gCZZL._AC_SL1500_.jpg	47582	ok	
125	0	https://m.media-amazon.com/images/I/81JTQofP7dL._SL1500_.jpg	154043	ok	
141	0	https://m.media-amazon.com/images/I/51efyi1jJYL._AC_SL1000_.jpg	41673	ok	
138	0	https://m.media-amazon.com/images/I/61bUrAjS1NL._AC_SL1227_.jpg	66096	ok	
140	0	https://m.media-amazon.com/images/I/71WjiXp4smL._AC_SL1500_.jpg	52094	ok	
119	0	https://m.media-amazon.com/images/I/81bG93MKODL._AC_SL1500_.jpg	139488	ok	
147	0	https://m.media-amazon.com/images/I/51RvTh0XsPL._SL1200_.jpg	51367	ok	
151	0	https://m.media-amazon.com/images/I/61DNvvAL8hL._AC_SL1500_.jpg	32892	ok	
143	0	https://m.media-amazon.com/images/I/81Nb+xSVGaL._AC_SL1500_.jpg	169410	ok	
156	0	https://m.media-amazon.com/images/I/51d6WWqQHRL._AC_SL1000_.jpg	16119	ok	
150	0	https://m.media-amazon.com/images/I/61f-2HZIyaL._AC_SL1200_.jpg	68390	ok	
139	0	https://m.media-amazon.com/images/I/71QtGaK3XZL._AC_SL1500_.jpg	178597	ok	
62	0	https://m.media-amazon.com/images/I/91O5IBHBRXL._AC_SL1500_.jpg	386735	ok	
132	0	https://m.media-amazon.com/images/I/910TZEq+IEL._AC_SL1500_.jpg	216626	ok	
155	0	https://m.media-amazon.com/images/I/71myayU8IcL._AC_SL1500_.jpg	84882	ok	
161	0	https://m.media-amazon.com/images/I/61WHJsjByvL._AC_SL1500_.jpg	52182	ok	
159	0	https://m.media-amazon.com/images/I/61LdZFM1X1L._AC_SL1500_.jpg	47953	ok	
145	0	https://m.media-amazon.com/images/I/710p7461JSL._AC_SL1500_.jpg	98020	ok	
152	0	https://m.media-amazon.com/images/I/71LuKEqAP6L._AC_SL1192_.jpg	127484	ok	
162	0	https://m.media-amazon.com/images/I/61eOzrStwXL._AC_SL1500_.jpg	47608	ok	
160	0	https://m.media-amazon.com/images/I/51nt5m1CMiL._SL1200_.jpg	57138	ok	
165	0	https://m.media-amazon.com/images/I/211TSXW2ANL._AC_.jpg	4647	ok	
158	0	https://m.media-amazon.com/images/I/61v0lHbMLKL._SL1500_.jpg	89445	ok	
157	0	https://m.media-amazon.com/images/I/910uJvpPNgL._AC_SL1500_.jpg	193809	ok	
167	0	https://m.media-amazon.com/images/I/41sHqkSngdL._SL1000_.jpg	26996	ok	
148	0	https://m.media-amazon.com/images/I/61UkUcyi58L._AC_SL1200_.jpg	65081	ok	
168	0	https://m.media-amazon.com/images/I/61pxGg+cILL._AC_SL1000_.jpg	78269	ok	
164	0	https://m.media-amazon.com/images/I/61x5gI+PMTL._AC_SL1000_.jpg	102506	ok	
89	0	https://m.media-amazon.com/images/I/812okTRvktL._AC_SL1500_.jpg	159891	ok	
154	0	https://m.media-amazon.com/images/I/71+HdhgyeLL._AC_SL1500_.jpg	127272	ok	
153	0	https://m.media-amazon.com/images/I/710C+ckFeUL._AC_SL1500_.jpg	127809	ok	
166	0	https://m.media-amazon.com/images/I/71qBKTuyCDL._AC_SL1500_.jpg	71948	ok	
144	0	https://m.media-amazon.com/images/I/71exjIZtgtL._AC_SL1500_.jpg	91205	ok	
172	0	https://m.media-amazon.com/images/I/51EYL3-uoCL._SL1000_.jpg	59108	ok	
181	0	https://m.media-amazon.com/images/I/51DvyJqr9TL._AC_.jpg	23440	ok	
184	0	https://m.media-amazon.com/images/I/21G81Y1QCVL._AC_.jpg	4353	ok	
163	0	https://m.media-amazon.com/images/I/611bAc+IYZL._AC_SL1000_.jpg	73996	ok	
185	0	https://m.media-amazon.com/images/I/31ysBxXPEgL._AC_.jpg	11384	ok	
188	0	https://m.media-amazon.com/images/I/3158G7G9N2L._AC_.jpg	6879	ok	
183	0	https://m.media-amazon.com/images/I/41gXkig33ZL._SL1200_.jpg	25769	ok	
170	0	https://m.media-amazon.com/images/I/81YUrvfW+NL._AC_SL1500_.jpg	131320	ok	
180	0	https://m.media-amazon.com/images/I/51esJ9td5vL._SL1000_.jpg	49013	ok	
190	0	https://m.media-amazon.com/images/I/51vHfjj50VL._AC_.jpg	23365	ok	
187	0	https://m.media-amazon.com/images/I/41kmqlA8ceS._AC_SL1500_.jpg	21374	ok	
189	0	https://m.media-amazon.com/images/I/61oL5-GHH+L._AC_SL1000_.jpg	61505	ok	
177	0	https://m.media-amazon.com/images/I/81u13YaS3zL._AC_SL1500_.jpg	128190	ok	
173	0	https://m.media-amazon.com/images/I/718XVjBadHL._SL1500_.jpg	66795	ok	
171	0	https://m.media-amazon.com/images/I/81E243PZJzL._SL1500_.jpg	124953	ok	
176	0	https://m.media-amazon.com/images/I/61EdSbkpkML._AC_SL1424_.jpg	59161	ok	
169	0	https://m.media-amazon.com/images/I/61uIM-TuSPL._AC_SL1000_.jpg	70204	ok	
146	0	https://m.media-amazon.com/images/I/61gQODksQ7L._AC_SL1200_.jpg	112851	ok	
121	0	https://m.media-amazon.com/images/I/81yZ02BkdsL._AC_SL1500_.jpg	218968	ok	
174	0	https://m.media-amazon.com/images/I/81Lfib2rUkL._AC_SL1500_.jpg	154751	ok	
175	0	https://m.media-amazon.com/images/I/71BHMKtlK1L._SL1500_.jpg	146514	ok	
179	0	https://m.media-amazon.com/images/I/61oI69Rn-zL._SL1044_.jpg	127649	ok	
178	0	https://m.media-amazon.com/images/I/616Rr1osNNL._AC_SL1500_.jpg	52030	ok	
193	0	https://m.media-amazon.com/images/I/61vi7Fm8BML._AC_SL1500_.jpg	69222	ok	
182	0	https://m.media-amazon.com/images/I/71f-KN9NjhL._AC_SL1500_.jpg	91654	ok	
194	0	https://m.media-amazon.com/images/I/51ttVzboXvL._AC_SL1500_.jpg	40554	ok	
197	0	https://m.media-amazon.com/images/I/61feP2np0FL._AC_SL1200_.jpg	95097	ok	
199	0	https://m.media-amazon.com/images/I/81-ZPzWFkZL._AC_SL1500_.jpg	79372	ok	
214	0	https://m.media-amazon.com/images/I/41+iZbR8akL._AC_.jpg	17142	ok	
205	0	https://m.media-amazon.com/images/I/51I30Gn-wqL._SL1000_.jpg	56003	ok	
208	0	https://m.media-amazon.com/images/I/61rQnq-G5VL._AC_SL1500_.jpg	67512	ok	
203	0	https://m.media-amazon.com/images/I/7193C8oL+WL._AC_SL1500_.jpg	107687	ok	
222	0	https://m.media-amazon.com/images/I/41PiYIHcfpL._AC_.jpg	16507	ok	
196	0	https://m.media-amazon.com/images/I/71EVq5Qf8aL._AC_SL1000_.jpg	114811	ok	
210	0	https://m.media-amazon.com/images/I/51lVoKu3AuL._AC_.jpg	28223	ok	
195	0	https://m.media-amazon.com/images/I/715KD-WWtnL._SL1500_.jpg	95361	ok	
202	0	https://m.media-amazon.com/images/I/71oGuloutHL._AC_SL1500_.jpg	121112	ok	
215	0	https://m.media-amazon.com/images/I/71jebiVTR7L._AC_SL1500_.jpg	83711	ok	
192	0	https://m.media-amazon.com/images/I/51R6yxfpCGL._AC_SL1000_.jpg	39631	ok	
211	0	https://m.media-amazon.com/images/I/51US2fcI8sL._AC_SL1200_.jpg	32846	ok	
207	0	https://m.media-amazon.com/images/I/61Ogu7DrXTL._AC_SL1200_.jpg	54115	ok	
206	0	https://m.media-amazon.com/images/I/71Eqq4DOCRL._AC_SL1500_.jpg	144473	ok	
198	0	https://m.media-amazon.com/images/I/7109SScC8jL._SL1000_.jpg	137750	ok	
191	0	https://m.media-amazon.com/images/I/81uTl2X7gyL._AC_SL1500_.jpg	245354	ok	
223	0	https://m.media-amazon.com/images/I/71HmongO5VL._SL1500_.jpg	46125	ok	
209	0	https://m.media-amazon.com/images/I/61lpTXTQa9L._SL1500_.jpg	89784	ok	
220	0	https://m.media-amazon.com/images/I/71OO1tlAh0L._AC_SL1206_.jpg	96109	ok	
217	0	https://m.media-amazon.com/images/I/51HFn5fl3iL._AC_.jpg	33058	ok	
218	0	https://m.media-amazon.com/images/I/711p56NRogL._AC_SL1500_.jpg	99103	ok	
212	0	https://m.media-amazon.com/images/I/71G+33zeJHL._AC_SL1500_.jpg	104294	ok	
201	0	https://m.media-amazon.com/images/I/71RPzOheE5L._SL1500_.jpg	68241	ok	
227	0	https://m.media-amazon.com/images/I/41EN+JOFpLL._AC_SL1000_.jpg	29182	ok	
213	0	https://m.media-amazon.com/images/I/818SMOlGStL._AC_SL1500_.jpg	92540	ok	
234	0	https://m.media-amazon.com/images/I/51YsVmyYW6L._AC_SL1023_.jpg	16606	ok	
204	0	https://m.media-amazon.com/images/I/6149LRX515S._SL1500_.jpg	61102	ok	
230	0	https://m.media-amazon.com/images/I/610kt9QpKvL._AC_SL1200_.jpg	46024	ok	
221	0	https://m.media-amazon.com/images/I/71E3r0nstmL._AC_SL1500_.jpg	112336	ok	
216	0	https://m.media-amazon.com/images/I/816sjcMIDXL._AC_SL1500_.jpg	124792	ok	
219	0	https://m.media-amazon.com/images/I/81n8WkOin+L._AC_SL1500_.jpg	84831	ok	
236	0	https://m.media-amazon.com/images/I/31FxdvjxQkL._AC_.jpg	9528	ok	
232	0	https://m.media-amazon.com/images/I/512sGRdBjgL.jpg	33624	ok	
186	0	https://m.media-amazon.com/images/I/71toBZQxqGL._AC_SL1500_.jpg	163969	ok	
200	0	https://m.media-amazon.com/images/I/81clZe5rgPL._AC_SL1500_.jpg	171304	ok	
224	0	https://m.media-amazon.com/images/I/61q+h86WbOL._AC_SL1000_.jpg	67065	ok	
233	0	https://m.media-amazon.com/images/I/51koz6BRz2L.jpg	33663	ok	
235	0	https://m.media-amazon.com/images/I/611v8Y6nKqL._SL1000_.jpg	74560	ok	
229	0	https://m.media-amazon.com/images/I/719XMRk6p1L._AC_SL1500_.jpg	119239	ok	
237	0	https://m.media-amazon.com/images/I/41vgCkMLAFL._AC_.jpg	10919	ok	
231	0	https://m.media-amazon.com/images/I/41m8CZfEicL._SL1200_.jpg	27650	ok	
228	0	https://m.media-amazon.com/images/I/61C96XyZByL._AC_SL1472_.jpg	137930	ok	
239	0	https://m.media-amazon.com/images/I/71tWxk7jZHL._AC_SL1500_.jpg	119631	ok	
249	0	https://m.media-amazon.com/images/I/61mJ8844u8L._AC_SL1500_.jpg	44994	ok	
252	0	https://m.media-amazon.com/images/I/51MkaOOnnSL._AC_SL1200_.jpg	24734	ok	
240	0	https://m.media-amazon.com/images/I/81NuId87HvL._AC_SL1500_.jpg	176417	ok	
255	0	https://m.media-amazon.com/images/I/51HGUw-sUsL._SL1181_.jpg	35641	ok	
226	0	https://m.media-amazon.com/images/I/51OTZSqaHUL._AC_SL1000_.jpg	22369	ok	
245	0	https://m.media-amazon.com/images/I/71XKVVUSKjL._AC_SL1200_.jpg	125495	ok	
254	0	https://m.media-amazon.com/images/I/51KCnVtXnNL._SL1181_.jpg	41698	ok	
253	0	https://m.media-amazon.com/images/I/516rQjYWgKL._AC_SL1200_.jpg	47461	ok	
241	0	https://m.media-amazon.com/images/I/71ZzxRkAZCL._AC_SL1400_.jpg	165681	ok	
258	0	https://m.media-amazon.com/images/I/61j9gMkEYdL._AC_SL1500_.jpg	40770	ok	
225	0	https://m.media-amazon.com/images/I/41vHgWh2KZL._AC_SL1200_.jpg	25805	ok	
256	0	https://m.media-amazon.com/images/I/71JOhreWXbL._AC_SL1500_.jpg	46588	ok	
261	0	https://m.media-amazon.com/images/I/519yJO96P8L._AC_SL1200_.jpg	47024	ok	
246	0	https://m.media-amazon.com/images/I/61ApNd8OlTL._AC_SL1000_.jpg	120772	ok	
250	0	https://m.media-amazon.com/images/I/61ik7dENR1L._AC_SL1334_.jpg	120639	ok	
265	0	https://m.media-amazon.com/images/I/61fwYqZ4hoL._AC_SL1000_.jpg	40900	ok	
260	0	https://m.media-amazon.com/images/I/51brbS2AxUL._SL1128_.jpg	36129	ok	
259	0	https://m.media-amazon.com/images/I/615GIkAViPL._AC_SL1500_.jpg	25469	ok	
251	0	https://m.media-amazon.com/images/I/817YBTG-FcL._AC_SL1500_.jpg	183079	ok	
267	0	https://m.media-amazon.com/images/I/41cXn2gi3tL.jpg	31719	ok	
243	0	https://m.media-amazon.com/images/I/81neGx9IpwL._AC_SL1500_.jpg	207250	ok	
264	0	https://m.media-amazon.com/images/I/51OhaADhCyL._SL1000_.jpg	48384	ok	
269	0	https://m.media-amazon.com/images/I/61BJjxh7E2L._SL1500_.jpg	29683	ok	
263	0	https://m.media-amazon.com/images/I/710TIRGngQL._AC_SL1500_.jpg	89361	ok	
242	0	https://m.media-amazon.com/images/I/71DXCPVXd4L._AC_SL1400_.jpg	158813	ok	
273	0	https://m.media-amazon.com/images/I/51enOaSKbPL._AC_SL1000_.jpg	33350	ok	
244	0	https://m.media-amazon.com/images/I/811LdDq70kL._AC_SL1500_.jpg	203499	ok	
262	0	https://m.media-amazon.com/images/I/71kS31KptDL._SL1500_.jpg	91767	ok	
274	0	https://m.media-amazon.com/images/I/511huwRnGXL._AC_SL1200_.jpg	46624	ok	
257	0	https://m.media-amazon.com/images/I/81jyIRUoqHL._SL1500_.jpg	187776	ok	
282	0	https://m.media-amazon.com/images/I/317O+Q6SNGL._AC_.jpg	4709	ok	
247	0	https://m.media-amazon.com/images/I/81RkXFRnnqS._AC_SL1500_.jpg	191687	ok	
275	0	https://m.media-amazon.com/images/I/713kgwItopL._AC_SL1500_.jpg	87069	ok	
248	0	https://m.media-amazon.com/images/I/71GDi2vkGiL._SL1000_.jpg	172333	ok	
286	0	https://m.media-amazon.com/images/I/41j0udhjijL._AC_SL1000_.jpg	21150	ok	
280	0	https://m.media-amazon.com/images/I/31+Etz9jWgL._AC_SL1200_.jpg	12629	ok	
278	0	https://m.media-amazon.com/images/I/61XCybVrZgL._SL1500_.jpg	89218	ok	
238	0	https://m.media-amazon.com/images/I/91Ccu64SRtL._AC_SL1500_.jpg	282383	ok	
266	0	https://m.media-amazon.com/images/I/71tB9Hx1F1L._AC_SL1500_.jpg	134946	ok	
284	0	https://m.media-amazon.com/images/I/41w8gr6S+cL._AC_.jpg	18681	ok	
283	0	https://m.media-amazon.com/images/I/51r4FDcNsKL._AC_.jpg	20902	ok	
281	0	https://m.media-amazon.com/images/I/61h58HTSg5L._SL1500_.jpg	71768	ok	
289	0	https://m.media-amazon.com/images/I/41FaPGcNgQL._AC_SL1148_.jpg	24965	ok	
276	0	https://m.media-amazon.com/images/I/71xANfdvg4L._AC_SL1500_.jpg	71770	ok	
268	0	https://m.media-amazon.com/images/I/71wgg5wU+zL._AC_SL1500_.jpg	65237	ok	
272	0	https://m.media-amazon.com/images/I/71fRiD5e7YL._SL1280_.jpg	181512	ok	
288	0	https://m.media-amazon.com/images/I/71BlzwhwBwL._AC_SL1500_.jpg	59321	ok	
